P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Carrera_Target,Satisfaccion
c,b,a,d,d,d,d,d,a,d,d,a,d,c,d,d,d,d,d,a,Gestión y Dirección,4
d,c,c,d,d,c,d,d,d,c,d,d,d,d,d,d,d,d,d,e,Gestión y Dirección,5
b,c,d,d,d,d,d,d,b,a,b,b,d,d,d,c,d,d,d,b,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,c,d,d,d,d,Gestión y Dirección,3
d,e,d,d,d,d,e,e,b,b,d,d,d,d,d,d,d,a,b,a,Gestión y Dirección,4
d,d,c,e,e,d,d,b,d,d,c,d,d,c,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,a,d,d,d,d,c,d,d,d,d,d,d,a,d,e,d,Gestión y Dirección,4
d,e,a,c,d,d,d,e,c,d,a,b,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,b,d,d,b,d,d,b,d,b,d,d,c,c,d,e,d,Gestión y Dirección,5
a,d,b,b,d,d,d,a,d,d,d,d,d,d,d,d,a,d,d,d,Gestión y Dirección,4
c,d,c,d,c,d,c,e,d,d,e,d,a,a,d,d,d,e,d,b,Gestión y Dirección,3
c,d,a,d,d,d,c,d,d,d,d,d,d,d,d,e,a,e,d,d,Gestión y Dirección,3
d,d,e,d,d,d,d,d,e,e,c,d,d,d,d,d,d,d,d,c,Gestión y Dirección,5
d,d,d,d,c,d,b,c,d,d,d,d,d,d,d,d,d,e,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,c,d,c,d,c,d,b,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,e,d,d,d,d,a,d,b,b,d,d,d,a,d,d,a,d,Gestión y Dirección,5
a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,Gestión y Dirección,3
b,d,d,d,d,d,d,d,d,d,b,e,d,d,d,d,d,b,e,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,c,d,d,Gestión y Dirección,3
d,b,d,b,d,d,d,d,d,d,d,d,d,c,b,b,d,c,d,a,Gestión y Dirección,3
d,a,a,b,d,d,d,e,d,d,d,d,d,d,d,a,d,b,d,d,Gestión y Dirección,5
d,a,d,b,d,d,d,c,e,b,d,d,d,d,d,d,d,e,d,d,Gestión y Dirección,4
d,d,d,d,a,a,e,d,d,d,c,d,d,b,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,e,d,c,d,d,d,d,d,d,d,d,d,d,a,b,b,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,b,d,c,b,c,d,d,d,d,d,d,Gestión y Dirección,4
d,d,b,d,d,d,d,b,d,e,a,b,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,a,d,c,d,b,d,d,d,c,c,c,d,d,d,d,d,e,b,d,Gestión y Dirección,4
d,a,d,d,d,d,d,d,a,b,d,d,c,d,d,d,d,d,d,d,Gestión y Dirección,4
a,d,d,a,b,a,d,e,d,d,e,d,a,d,d,d,d,d,d,d,Gestión y Dirección,4
b,d,a,d,e,d,d,a,e,d,d,d,d,a,d,d,d,d,d,d,Gestión y Dirección,5
d,d,c,d,d,d,b,c,d,d,c,b,d,b,d,d,d,d,d,d,Gestión y Dirección,4
d,e,b,d,d,d,b,d,d,d,c,d,d,d,a,d,e,d,d,c,Gestión y Dirección,5
d,c,d,d,d,d,d,d,a,d,b,d,d,a,b,c,d,d,c,d,Gestión y Dirección,4
b,d,e,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,a,e,Gestión y Dirección,5
d,d,d,d,b,e,e,d,d,d,d,d,d,d,d,d,d,d,b,e,Gestión y Dirección,4
d,d,d,c,d,d,c,d,d,d,d,e,d,d,d,d,d,d,d,e,Gestión y Dirección,4
d,a,a,d,d,d,d,a,b,a,d,c,d,d,d,e,a,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,a,d,d,d,c,d,e,d,d,d,d,d,b,d,Gestión y Dirección,4
d,d,d,d,b,d,d,e,d,d,c,d,d,d,c,d,d,d,d,d,Gestión y Dirección,5
d,d,c,d,a,b,d,d,d,d,a,d,d,d,d,d,d,d,d,d,Gestión y Dirección,3
d,d,d,d,a,c,d,d,d,a,d,d,b,a,e,e,d,d,d,b,Gestión y Dirección,4
c,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,b,a,d,Gestión y Dirección,5
a,a,d,d,d,d,b,d,c,d,d,d,d,d,b,a,d,d,d,d,Gestión y Dirección,4
b,d,d,d,d,d,d,d,d,d,e,d,d,b,b,d,d,d,d,d,Gestión y Dirección,4
b,d,d,d,d,d,b,e,d,d,c,d,d,d,c,d,c,d,d,d,Gestión y Dirección,5
a,e,a,d,d,d,d,e,d,e,d,b,d,e,d,d,d,a,e,d,Gestión y Dirección,4
d,e,d,d,d,d,a,d,d,d,b,d,d,a,d,e,d,d,c,d,Gestión y Dirección,5
c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,e,d,d,d,e,d,d,c,b,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,a,d,d,a,b,b,d,d,d,d,d,d,c,d,d,d,d,b,d,Gestión y Dirección,4
c,a,d,d,d,d,a,d,d,d,d,d,d,c,b,d,d,d,d,d,Gestión y Dirección,5
b,d,d,d,d,d,d,c,b,b,e,d,d,d,d,a,a,d,d,d,Gestión y Dirección,5
d,d,d,d,c,d,d,d,d,d,b,e,d,d,d,d,d,d,d,d,Gestión y Dirección,5
a,b,d,d,d,d,d,d,d,a,d,e,d,d,d,d,e,b,d,d,Gestión y Dirección,4
a,d,b,e,a,e,d,d,d,d,d,d,d,d,d,d,b,d,d,d,Gestión y Dirección,4
c,a,d,d,a,d,d,e,d,a,d,d,e,d,d,d,d,a,e,d,Gestión y Dirección,5
d,d,d,d,a,c,d,d,d,d,d,b,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,c,d,d,d,d,d,d,d,d,d,d,d,d,e,e,d,d,d,a,Gestión y Dirección,5
e,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
e,c,d,d,e,d,d,d,d,d,d,d,d,c,e,c,a,b,d,a,Gestión y Dirección,4
d,c,d,d,b,c,d,d,d,c,d,d,d,b,c,a,d,d,d,b,Gestión y Dirección,5
d,d,c,d,d,d,d,d,d,d,d,d,c,d,a,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,c,d,d,d,c,c,d,e,e,c,d,d,d,d,e,Gestión y Dirección,5
d,d,a,c,d,a,c,d,d,d,c,d,d,a,d,e,c,a,d,d,Gestión y Dirección,5
d,d,d,d,d,a,b,d,d,d,d,e,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,a,a,d,d,d,d,d,d,d,d,d,d,d,d,a,c,d,d,e,Gestión y Dirección,3
c,d,d,d,c,d,e,c,d,c,d,d,d,d,d,d,d,c,c,d,Gestión y Dirección,3
d,a,d,d,d,d,d,b,d,d,d,b,d,d,d,d,d,d,d,e,Gestión y Dirección,4
d,d,e,d,d,d,d,e,b,a,e,d,d,d,d,d,d,c,d,d,Gestión y Dirección,5
d,d,a,d,d,d,d,d,d,d,c,d,d,a,e,d,d,d,d,d,Gestión y Dirección,5
d,d,d,e,d,e,d,d,c,b,c,d,d,d,d,e,c,d,d,d,Gestión y Dirección,5
b,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,a,d,d,d,Gestión y Dirección,5
a,d,d,c,d,a,a,e,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,e,a,d,d,b,d,b,d,e,d,d,d,a,d,d,a,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,e,c,d,Gestión y Dirección,4
d,d,e,d,d,d,d,d,d,d,d,a,d,c,d,d,c,d,d,d,Gestión y Dirección,5
d,d,d,d,d,e,d,d,d,d,d,d,d,b,e,d,a,d,d,e,Gestión y Dirección,5
a,c,e,d,d,d,d,d,d,d,d,d,d,e,d,a,d,e,d,d,Gestión y Dirección,5
c,d,d,d,d,d,d,c,d,d,d,b,d,d,d,d,d,d,a,d,Gestión y Dirección,5
d,d,d,e,d,a,d,b,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
a,d,e,d,d,c,d,d,d,d,d,d,d,a,d,a,d,b,d,d,Gestión y Dirección,4
d,d,d,a,d,d,d,d,a,d,d,d,b,d,d,d,e,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,b,d,e,d,d,e,d,d,d,d,e,b,d,Gestión y Dirección,4
d,d,d,d,c,d,d,c,d,d,d,c,d,d,d,d,d,d,d,c,Gestión y Dirección,5
d,b,d,e,a,d,d,d,d,d,e,c,d,c,b,d,d,d,d,d,Gestión y Dirección,5
d,d,d,b,d,e,c,d,d,d,d,e,d,d,d,d,d,d,d,d,Gestión y Dirección,5
b,d,e,d,d,d,c,d,d,d,b,d,a,d,c,d,d,d,d,d,Gestión y Dirección,4
d,d,d,e,d,d,d,e,d,d,d,d,a,d,c,d,c,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,c,d,d,d,d,d,d,a,d,d,d,d,d,d,Gestión y Dirección,4
e,d,d,a,d,c,e,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,3
d,d,d,d,d,d,d,d,d,d,d,a,a,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,b,d,d,d,c,a,d,d,d,c,d,d,b,b,d,b,d,Gestión y Dirección,5
a,d,d,d,d,d,d,c,d,d,d,b,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,e,d,a,d,d,d,b,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,e,e,d,d,c,d,d,d,d,d,d,d,a,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,a,a,d,d,d,b,d,d,d,d,d,d,d,e,d,Gestión y Dirección,4
a,a,d,a,b,d,e,d,d,c,d,c,c,d,d,d,d,d,c,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,b,d,d,d,d,b,d,d,d,e,c,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,c,b,d,d,d,d,d,d,b,d,a,d,e,d,d,Gestión y Dirección,5
d,b,d,a,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,a,d,d,c,d,d,d,d,d,d,d,d,d,b,d,d,Gestión y Dirección,5
d,d,d,b,d,c,d,c,d,d,c,d,d,d,d,d,c,b,b,d,Gestión y Dirección,4
d,d,d,a,d,e,e,b,d,d,d,d,a,d,b,d,a,d,c,d,Gestión y Dirección,5
d,d,d,a,d,a,d,d,d,a,e,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,c,d,a,d,c,c,d,d,d,a,d,d,Gestión y Dirección,4
d,d,d,d,e,d,e,d,d,e,d,d,b,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,e,d,b,a,d,d,d,c,d,d,d,b,d,e,d,d,d,d,Gestión y Dirección,3
d,d,d,a,d,d,b,d,d,c,d,b,c,e,d,c,d,d,d,b,Gestión y Dirección,5
d,d,d,d,a,e,d,d,d,d,e,d,c,a,e,b,d,c,d,d,Gestión y Dirección,5
d,d,d,d,a,b,d,d,d,e,e,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,c,d,d,d,b,e,d,c,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,3
d,d,d,d,a,d,d,d,b,c,d,d,d,d,d,d,d,d,d,c,Gestión y Dirección,4
d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,a,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,c,d,Gestión y Dirección,4
d,d,e,d,d,e,d,c,e,d,d,a,d,c,d,a,d,d,d,d,Gestión y Dirección,4
d,d,e,d,d,a,d,d,d,d,d,d,d,e,d,c,c,b,d,c,Gestión y Dirección,4
d,d,d,c,d,d,a,d,d,c,b,d,d,c,d,d,e,d,d,d,Gestión y Dirección,4
d,d,c,d,c,d,d,d,b,d,d,d,b,d,d,d,d,d,b,d,Gestión y Dirección,5
d,d,d,d,a,d,d,d,b,d,d,e,d,d,c,b,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,c,d,a,d,d,d,d,c,d,d,d,Gestión y Dirección,5
d,d,d,c,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,Gestión y Dirección,4
d,b,e,d,d,d,c,d,d,d,d,b,d,d,d,d,c,d,d,d,Gestión y Dirección,4
d,d,d,d,d,c,d,d,a,d,d,e,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,e,c,d,d,d,d,d,d,d,d,d,c,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,a,d,a,d,b,d,b,d,e,d,Gestión y Dirección,4
d,d,d,b,d,d,d,c,d,d,b,d,b,d,a,c,c,d,c,b,Gestión y Dirección,4
a,d,d,a,d,d,d,d,d,d,d,b,b,d,d,d,d,d,a,d,Gestión y Dirección,4
d,a,a,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,Gestión y Dirección,5
a,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,c,d,d,c,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,e,d,b,b,d,d,a,c,d,a,Gestión y Dirección,5
d,c,d,d,d,d,d,d,d,d,b,d,d,d,a,b,d,d,a,d,Gestión y Dirección,5
d,d,c,d,b,a,d,d,d,d,d,d,d,c,d,e,d,d,e,d,Gestión y Dirección,4
d,d,a,d,d,d,d,d,b,d,b,b,e,b,d,d,d,d,d,d,Gestión y Dirección,4
a,d,a,d,d,d,d,d,d,d,d,d,d,d,c,d,b,d,d,d,Gestión y Dirección,4
d,d,d,b,e,d,d,d,d,b,d,d,d,d,d,d,d,d,d,b,Gestión y Dirección,5
d,b,d,d,d,d,d,d,d,c,d,d,d,d,d,b,b,d,d,d,Gestión y Dirección,5
d,d,a,a,c,a,d,d,d,c,d,d,d,d,d,a,e,c,d,e,Gestión y Dirección,5
d,d,c,e,d,d,c,d,d,d,d,d,d,d,d,d,a,d,d,d,Gestión y Dirección,5
c,d,a,d,d,d,a,e,d,d,d,d,b,d,c,d,e,d,d,c,Gestión y Dirección,4
b,b,d,d,d,a,b,d,d,d,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,3
d,e,c,d,d,b,a,d,d,d,b,d,e,d,d,c,d,d,c,d,Gestión y Dirección,5
d,d,d,c,d,d,d,a,d,d,c,c,d,d,d,d,b,b,d,d,Gestión y Dirección,4
d,d,d,b,d,d,c,d,d,d,d,d,b,a,c,d,d,e,a,d,Gestión y Dirección,3
d,d,c,d,d,d,c,d,d,d,e,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,a,d,a,d,b,b,e,d,b,d,d,b,e,d,d,d,d,d,Gestión y Dirección,5
d,d,d,c,d,d,a,d,d,d,e,d,d,b,d,d,d,d,c,d,Gestión y Dirección,5
d,d,d,d,d,c,b,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
c,d,d,b,d,d,d,d,a,d,d,d,d,d,e,d,d,d,d,d,Gestión y Dirección,5
d,e,d,c,d,d,d,d,d,d,d,d,b,d,d,d,d,d,e,d,Gestión y Dirección,5
d,d,e,d,a,b,d,e,d,b,d,d,b,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,b,d,d,b,d,d,d,c,a,d,d,c,d,d,d,b,d,Gestión y Dirección,3
d,d,d,b,d,d,d,d,d,d,e,b,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,e,d,d,d,d,c,d,e,d,d,d,d,c,d,d,d,d,d,Gestión y Dirección,4
e,d,d,d,e,d,d,d,a,d,d,d,b,d,d,d,d,d,c,d,Gestión y Dirección,4
d,a,d,d,d,d,d,d,d,e,d,a,d,d,e,e,c,d,d,d,Gestión y Dirección,3
d,d,b,d,b,c,d,e,d,d,a,d,d,d,c,d,d,d,b,d,Gestión y Dirección,5
a,b,a,d,a,c,d,d,d,d,d,b,d,d,d,a,d,d,d,d,Gestión y Dirección,3
d,d,a,d,a,d,d,d,d,d,b,d,e,c,d,c,a,d,d,d,Gestión y Dirección,5
d,a,d,d,d,d,a,d,d,d,c,d,d,d,d,d,d,d,e,d,Gestión y Dirección,4
d,a,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,e,d,c,Gestión y Dirección,4
d,d,a,d,d,a,d,d,d,d,d,b,d,b,a,d,c,e,a,c,Gestión y Dirección,5
d,d,d,d,d,c,d,c,d,d,d,b,d,e,d,d,d,d,d,d,Gestión y Dirección,4
a,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,a,d,b,d,d,d,d,d,d,d,d,b,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,a,b,d,e,d,d,e,d,e,d,d,d,c,d,Gestión y Dirección,5
d,d,d,c,d,a,d,d,d,c,d,e,c,d,a,c,d,e,d,d,Gestión y Dirección,3
c,b,e,d,e,d,a,d,a,e,d,d,d,b,d,d,c,d,d,d,Gestión y Dirección,3
d,e,b,d,d,a,d,d,d,d,d,d,d,c,e,d,b,a,d,c,Gestión y Dirección,4
d,c,e,d,d,e,d,a,c,d,d,d,d,d,d,d,d,d,d,c,Gestión y Dirección,5
d,d,e,e,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,e,d,d,e,d,d,d,c,d,d,d,d,d,d,e,Gestión y Dirección,5
d,d,d,d,d,b,d,b,d,d,d,b,d,d,e,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,a,d,e,d,a,d,d,b,d,Gestión y Dirección,5
d,d,d,d,d,d,d,e,d,d,d,d,d,d,c,d,d,d,d,d,Gestión y Dirección,5
d,e,d,d,d,d,d,d,d,d,b,d,d,d,d,d,e,e,d,d,Gestión y Dirección,4
d,d,a,d,a,d,d,a,d,d,c,d,b,d,d,d,d,c,b,c,Gestión y Dirección,5
d,b,d,d,d,d,d,a,d,d,d,a,e,d,d,b,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,e,c,c,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,c,d,d,d,d,d,d,d,d,d,b,d,d,b,d,d,d,d,Gestión y Dirección,3
d,c,d,e,d,d,d,d,d,d,d,d,e,d,d,d,d,b,d,d,Gestión y Dirección,5
d,d,a,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,e,d,Gestión y Dirección,5
d,d,d,c,d,d,e,d,d,b,b,d,d,d,e,a,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,b,d,b,d,d,d,d,a,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,b,a,c,b,d,d,d,d,d,a,d,c,Gestión y Dirección,5
a,d,d,b,d,d,d,c,d,d,d,d,d,d,d,d,d,d,b,e,Gestión y Dirección,4
d,e,d,d,d,d,d,b,d,d,d,d,d,d,d,d,a,d,d,d,Gestión y Dirección,3
d,d,d,d,d,c,d,d,d,b,d,d,e,c,d,d,c,d,d,b,Gestión y Dirección,4
e,d,d,a,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,b,c,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,c,d,d,d,e,d,a,d,b,d,d,a,d,d,d,a,Gestión y Dirección,3
d,a,d,d,d,b,d,d,c,d,d,d,c,b,d,d,d,c,d,b,Gestión y Dirección,4
b,b,d,d,d,b,d,d,e,d,c,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
c,d,d,d,d,e,d,d,d,d,d,d,a,d,d,d,a,d,e,b,Gestión y Dirección,5
d,d,d,d,d,d,c,d,d,d,d,a,d,d,b,d,d,b,d,d,Gestión y Dirección,5
d,d,d,c,d,a,d,d,d,d,d,e,b,e,d,d,d,d,d,d,Gestión y Dirección,5
d,b,b,d,b,c,d,d,a,d,d,b,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,Gestión y Dirección,5
d,b,d,b,d,d,d,d,d,b,a,b,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,e,d,d,d,c,d,e,a,d,d,c,Gestión y Dirección,5
e,e,d,e,d,d,d,a,d,e,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,a,c,d,e,d,d,d,d,d,d,c,Gestión y Dirección,5
d,d,d,a,d,d,b,c,e,d,d,d,d,d,a,e,d,b,d,d,Gestión y Dirección,4
e,d,d,d,d,d,d,c,d,d,d,d,d,d,d,b,d,d,b,d,Gestión y Dirección,4
d,d,a,d,d,d,c,d,d,d,d,d,d,a,d,d,c,e,d,c,Gestión y Dirección,4
d,d,d,d,d,d,c,a,d,c,d,d,c,d,c,b,d,a,d,d,Gestión y Dirección,5
d,c,b,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,a,Gestión y Dirección,5
b,d,d,d,c,d,d,b,b,d,d,b,a,d,d,d,d,d,d,c,Gestión y Dirección,3
d,a,d,d,b,d,d,b,d,d,d,d,d,d,d,d,d,c,d,b,Gestión y Dirección,4
d,b,d,d,d,d,d,c,e,d,d,d,c,d,d,d,d,d,a,e,Gestión y Dirección,5
d,e,d,a,d,d,d,d,c,d,d,d,a,d,e,d,a,d,d,b,Gestión y Dirección,5
e,d,d,e,d,d,d,e,b,d,d,d,d,a,d,d,b,d,d,e,Gestión y Dirección,5
d,d,d,d,d,d,e,d,d,c,d,d,d,d,d,b,d,d,a,b,Gestión y Dirección,4
d,d,d,d,d,b,d,d,d,d,e,d,d,d,b,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,c,d,d,d,d,d,a,d,e,d,c,d,c,d,d,d,Gestión y Dirección,4
d,e,d,d,a,d,d,d,d,d,d,d,d,d,e,d,d,d,d,a,Gestión y Dirección,4
a,c,d,d,d,d,d,c,d,e,c,d,d,d,d,d,e,d,d,d,Gestión y Dirección,5
b,d,d,d,d,d,d,d,d,d,d,b,d,d,d,a,d,e,d,d,Gestión y Dirección,5
d,a,d,d,d,d,d,d,d,b,d,d,c,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,a,d,a,a,d,d,b,d,d,d,d,d,a,b,e,d,c,Gestión y Dirección,5
d,d,d,d,d,d,d,b,e,d,d,d,b,d,d,b,d,e,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,b,e,b,d,d,d,d,b,d,Gestión y Dirección,4
d,d,d,e,d,c,d,d,d,d,d,d,d,d,d,c,d,d,e,c,Gestión y Dirección,4
d,d,d,b,d,d,d,d,c,d,d,c,d,d,c,d,d,c,c,c,Gestión y Dirección,5
d,d,e,d,d,d,d,b,d,d,d,d,d,b,d,b,a,d,b,b,Gestión y Dirección,4
d,d,a,e,d,c,a,d,c,d,b,a,a,d,d,e,e,c,d,d,Gestión y Dirección,5
d,d,d,d,b,d,d,e,d,d,c,d,d,a,d,d,d,e,a,d,Gestión y Dirección,5
d,d,d,d,d,c,d,d,d,d,d,e,b,d,c,d,d,d,d,d,Gestión y Dirección,4
d,c,d,d,d,d,a,d,d,d,d,d,b,c,d,d,d,b,d,d,Gestión y Dirección,5
d,a,d,c,d,d,d,c,d,a,b,e,d,d,b,d,d,d,d,d,Gestión y Dirección,5
d,d,d,a,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,Gestión y Dirección,3
e,d,d,c,d,d,d,d,d,d,d,d,d,e,d,b,b,b,e,d,Gestión y Dirección,5
d,d,d,d,e,d,b,d,b,d,d,d,d,d,d,e,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,c,a,d,d,Gestión y Dirección,4
a,a,d,c,d,d,d,d,d,d,d,c,d,d,d,d,b,d,d,d,Gestión y Dirección,5
a,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,Gestión y Dirección,4
d,d,c,c,d,d,d,d,d,d,d,d,d,d,d,d,c,d,c,d,Gestión y Dirección,4
d,d,c,d,d,d,d,d,b,d,d,d,d,a,d,d,d,d,d,a,Gestión y Dirección,4
d,d,d,d,b,e,d,d,d,d,a,b,d,d,c,d,d,d,d,d,Gestión y Dirección,5
d,d,b,d,d,d,c,e,b,d,d,a,d,c,d,a,d,d,a,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,e,d,a,d,d,d,d,d,d,d,Gestión y Dirección,3
d,e,e,e,e,e,d,e,d,d,e,a,d,e,e,e,b,e,d,e,Ingeniería Industrial,5
e,e,d,e,e,e,d,e,e,c,e,e,e,c,d,e,e,e,e,d,Ingeniería Industrial,3
d,e,e,e,e,a,c,e,b,d,d,e,b,e,d,e,a,e,e,e,Ingeniería Industrial,5
e,e,e,e,d,e,e,e,e,e,e,e,e,e,e,d,b,a,c,d,Ingeniería Industrial,5
e,e,d,e,e,b,e,e,a,e,a,e,e,d,e,e,e,e,e,e,Ingeniería Industrial,4
d,d,e,e,e,d,b,e,e,e,e,d,d,e,e,e,e,e,e,a,Ingeniería Industrial,4
a,b,e,e,d,d,d,e,e,e,e,a,e,e,c,d,e,e,b,e,Ingeniería Industrial,5
e,d,d,e,d,d,e,d,e,d,e,e,e,e,d,d,e,e,e,c,Ingeniería Industrial,3
e,e,e,e,b,d,e,d,e,e,e,e,c,d,a,e,d,e,d,b,Ingeniería Industrial,5
e,a,d,e,e,a,e,d,e,d,e,e,d,e,d,e,d,d,d,a,Ingeniería Industrial,5
e,e,e,b,e,e,d,e,a,e,e,a,e,d,e,d,d,d,e,a,Ingeniería Industrial,4
e,e,e,e,e,e,e,e,b,e,e,e,e,e,e,b,d,b,e,e,Ingeniería Industrial,5
c,e,e,e,e,d,e,e,e,d,e,e,d,d,e,e,d,d,d,e,Ingeniería Industrial,4
e,b,d,d,e,d,e,e,b,e,e,e,e,c,b,e,b,c,e,d,Ingeniería Industrial,5
d,e,d,a,e,a,e,e,e,e,e,d,e,e,e,d,d,e,e,d,Ingeniería Industrial,5
d,d,e,e,e,e,e,e,e,d,d,e,e,b,a,e,d,e,e,e,Ingeniería Industrial,5
d,e,e,d,c,e,e,e,c,e,e,b,d,d,e,e,e,e,e,e,Ingeniería Industrial,4
d,d,d,e,d,e,e,d,e,a,e,e,e,d,e,e,e,d,e,c,Ingeniería Industrial,5
d,e,e,e,e,e,d,e,e,e,e,e,e,b,e,e,e,e,d,e,Ingeniería Industrial,5
e,d,e,e,e,a,e,d,e,e,e,a,e,e,c,e,e,d,e,d,Ingeniería Industrial,3
e,e,e,e,e,e,e,b,a,b,b,e,b,b,c,e,d,e,e,e,Ingeniería Industrial,5
a,e,e,c,e,e,e,e,e,d,d,e,c,e,d,e,c,e,d,e,Ingeniería Industrial,4
e,e,e,e,e,a,e,e,e,e,e,e,e,e,e,e,e,d,c,e,Ingeniería Industrial,5
e,e,e,e,e,e,d,d,e,e,e,e,e,e,d,e,e,a,e,e,Ingeniería Industrial,4
e,a,b,e,d,e,e,e,e,d,d,d,e,e,e,e,e,d,d,d,Ingeniería Industrial,5
e,e,d,d,b,e,e,e,e,e,e,e,e,e,d,b,b,a,e,e,Ingeniería Industrial,5
