Carrera_Target,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Tipo_Dato
Mecatronica,1,2,1,4,3,1,4,1,3,3,1,2,3,1,5,2,2,4,1,2,1,4,2,4,b,Sintetico
Mecatronica,3,2,4,4,3,2,4,3,1,4,3,1,1,1,4,1,3,3,5,1,2,1,4,4,c,Sintetico
Administracion,1,2,2,3,3,5,1,2,2,2,1,5,1,2,2,4,2,2,1,3,4,1,3,2,e,Sintetico
Mecanica,2,3,3,4,1,3,5,4,2,1,3,3,2,3,4,1,1,4,3,1,2,5,2,2,c,Sintetico
Software,3,5,2,1,1,3,1,1,4,4,1,3,2,1,3,1,5,1,2,2,1,3,1,5,a,Sintetico
Administracion,3,2,2,3,3,4,3,2,2,2,3,5,1,3,2,4,2,2,1,1,4,1,1,1,e,Sintetico
Industrial,3,3,2,1,3,4,3,2,4,3,3,1,1,3,2,2,2,2,2,2,2,4,2,3,f,Sintetico
Civil,1,1,5,1,2,2,1,4,1,1,4,2,2,1,1,3,1,3,4,2,5,3,4,2,b,Sintetico
Contaduria,3,2,3,2,5,4,4,1,3,3,1,2,3,2,2,1,2,1,1,5,1,3,3,3,d,Sintetico
Software,1,4,3,5,3,1,5,2,4,4,1,2,3,2,2,1,3,4,1,2,2,1,2,5,a,Sintetico
Mecatronica,2,3,4,4,1,3,3,3,1,5,2,1,2,1,4,2,3,5,3,1,3,1,3,4,a,Sintetico
Administracion,2,2,1,2,5,4,3,3,3,3,1,5,3,5,2,4,2,1,1,4,4,5,1,1,f,Sintetico
Mecatronica,2,3,2,4,2,3,4,1,1,5,2,3,2,1,4,2,2,5,1,3,3,1,3,4,a,Sintetico
Contaduria,4,2,4,4,3,1,2,2,2,2,1,1,4,1,2,1,3,1,3,5,2,2,2,1,a,Sintetico
Mecatronica,1,2,1,5,3,1,4,1,1,5,1,2,3,2,4,1,3,5,1,2,1,4,2,4,c,Sintetico
Software,1,4,1,2,2,3,3,1,4,5,1,2,2,1,1,1,5,3,2,3,2,1,3,4,a,Sintetico
Civil,3,1,4,3,2,4,1,3,2,1,5,3,3,2,3,1,1,3,5,1,1,1,5,2,c,Sintetico
Civil,1,1,4,1,1,1,2,3,3,2,5,1,3,1,4,1,3,1,5,1,1,3,4,3,c,Sintetico
Industrial,3,3,2,1,1,5,3,2,4,3,1,1,2,5,2,2,2,1,1,1,3,1,1,3,f,Sintetico
Mecanica,4,2,2,4,3,2,4,1,2,2,1,2,4,3,3,2,3,5,1,4,1,4,2,1,a,Sintetico
Software,2,4,3,2,3,2,2,3,4,4,3,1,1,1,2,3,5,1,3,3,2,2,2,5,a,Sintetico
Administracion,2,3,1,1,5,5,2,4,3,2,2,4,2,1,2,5,1,1,3,1,5,1,1,3,e,Sintetico
Contaduria,4,2,2,1,3,5,1,1,2,1,2,3,4,3,1,2,1,3,3,2,1,5,4,1,d,Sintetico
Software,1,3,3,1,3,1,2,1,4,3,3,1,1,2,2,3,3,1,3,3,2,3,2,3,d,Sintetico
Industrial,1,2,3,2,3,4,4,1,3,1,2,2,3,3,3,3,1,3,1,4,1,5,1,1,f,Sintetico
Civil,1,1,4,3,1,3,1,4,1,2,4,2,2,3,1,1,2,1,5,1,2,3,4,2,c,Sintetico
Software,3,3,1,1,1,5,3,2,4,3,2,2,1,3,1,2,4,3,2,2,3,3,2,2,f,Sintetico
Contaduria,5,2,3,4,3,1,4,3,3,3,1,2,3,1,2,1,2,1,1,5,2,3,2,3,a,Sintetico
Software,1,4,2,1,3,1,4,2,3,3,3,2,1,3,2,1,3,3,3,1,2,3,2,4,a,Sintetico
Software,2,5,2,1,1,3,2,1,3,5,2,1,2,3,1,1,5,3,2,1,3,3,3,3,a,Sintetico
Software,2,4,2,1,3,2,2,3,4,5,2,1,1,1,1,1,5,2,3,1,2,3,2,4,a,Sintetico
Software,2,5,4,1,1,3,5,3,3,4,2,1,2,4,1,1,5,1,2,1,3,3,3,4,a,Sintetico
Contaduria,4,1,3,1,4,2,1,3,2,1,1,3,5,3,1,3,1,3,5,5,1,2,4,2,d,Sintetico
Civil,1,3,4,1,3,2,2,4,1,2,4,2,1,1,2,2,1,2,4,3,2,1,4,3,b,Sintetico
Administracion,1,2,3,2,4,5,1,3,1,1,1,5,1,2,2,4,2,2,1,3,5,2,2,2,e,Sintetico
Mecatronica,2,1,1,4,1,1,5,1,2,2,2,2,1,1,5,3,3,4,1,2,1,4,1,1,b,Sintetico
Software,1,4,3,2,3,1,2,2,5,3,3,2,3,2,2,3,5,1,3,2,2,3,2,4,a,Sintetico
Industrial,3,2,2,1,3,4,4,2,1,2,3,3,1,5,3,2,2,2,1,3,3,4,2,1,e,Sintetico
Mecanica,2,2,3,4,1,1,5,1,2,1,4,1,1,2,3,3,3,4,4,2,2,3,2,3,a,Sintetico
Civil,1,1,5,2,2,3,1,5,1,1,5,3,2,1,2,1,1,1,5,2,1,1,5,1,b,Sintetico
Mecatronica,1,2,1,5,2,3,5,1,1,4,1,3,2,2,5,1,2,4,1,3,1,5,1,3,c,Sintetico
Mecanica,3,1,2,5,3,3,4,3,2,1,1,3,1,3,3,2,1,5,3,2,1,5,2,2,c,Sintetico
Administracion,2,3,1,1,5,4,2,3,3,3,1,5,2,2,2,5,1,1,2,1,4,2,1,3,f,Sintetico
Administracion,2,2,1,3,4,4,3,2,3,2,1,5,2,2,2,4,2,2,2,1,4,2,1,1,f,Sintetico
Mecanica,1,2,3,5,3,1,5,1,3,3,1,2,3,2,4,1,3,4,1,2,1,4,1,3,c,Sintetico
Civil,1,1,5,3,2,3,3,4,2,1,4,3,2,3,1,1,1,3,4,2,2,3,4,2,b,Sintetico
Software,1,5,2,1,1,4,4,1,4,3,1,2,1,2,3,3,4,1,1,2,2,3,2,3,a,Sintetico
Contaduria,5,4,2,1,3,1,2,2,3,3,1,1,4,1,2,1,3,2,3,4,2,1,2,4,a,Sintetico
Mecatronica,1,2,1,5,2,1,5,2,3,4,1,2,3,2,5,1,2,4,1,2,1,3,1,3,a,Sintetico
Mecanica,2,3,1,5,2,3,4,2,1,3,2,2,2,2,5,1,4,4,2,3,1,3,1,3,b,Sintetico
Mecatronica,3,2,4,4,3,1,5,3,2,3,1,1,1,1,3,3,3,4,5,1,2,3,2,4,a,Sintetico
Administracion,2,3,1,1,5,5,2,1,3,2,2,5,2,2,3,5,1,3,1,1,5,2,1,3,d,Sintetico
Civil,3,2,4,3,3,2,4,4,1,3,4,2,1,3,3,1,3,2,5,1,2,2,4,4,c,Sintetico
Mecanica,1,2,1,4,3,3,4,3,3,1,1,2,3,4,3,1,2,5,2,2,1,5,1,2,c,Sintetico
Mecatronica,3,1,3,4,1,1,5,3,2,4,2,2,1,1,5,3,2,4,1,2,2,2,2,4,c,Sintetico
Software,1,4,3,2,3,1,2,2,4,4,3,1,1,1,2,3,5,1,3,3,2,3,2,5,a,Sintetico
Mecanica,1,1,3,4,3,1,5,3,2,1,1,3,3,2,4,1,3,4,1,1,1,4,2,1,c,Sintetico
Software,3,4,3,5,3,1,5,3,4,5,1,3,3,1,3,1,3,4,1,3,1,1,1,5,a,Sintetico
Civil,2,3,3,2,3,2,2,4,1,1,3,2,2,1,2,3,1,2,4,3,1,1,4,2,c,Sintetico
Industrial,2,2,3,2,3,4,5,3,1,1,1,3,1,4,3,1,1,1,1,3,1,5,2,1,f,Sintetico
Mecanica,3,2,3,4,1,1,4,2,2,2,2,2,1,1,5,3,3,4,1,2,1,3,2,1,b,Sintetico
Mecanica,1,3,1,4,1,1,5,2,1,3,2,2,2,3,5,1,3,4,2,1,2,5,2,3,c,Sintetico
Software,1,4,3,1,5,2,2,2,4,3,3,1,1,1,2,3,5,1,3,2,2,1,2,5,f,Sintetico
Industrial,1,2,2,2,2,5,4,2,1,1,1,3,2,4,3,4,1,1,1,3,3,3,2,1,e,Sintetico
Industrial,3,2,2,1,3,4,4,2,2,3,3,5,1,5,2,3,2,1,1,1,3,5,1,1,f,Sintetico
Civil,2,3,5,2,2,2,2,5,1,3,4,2,2,3,1,2,2,2,4,2,2,2,4,2,b,Sintetico
Administracion,2,3,2,3,4,4,1,1,2,2,1,5,2,2,2,5,1,1,1,1,4,1,1,1,e,Sintetico
Mecatronica,3,1,4,4,1,3,5,3,1,4,5,4,1,1,4,1,3,4,5,1,2,3,3,4,c,Sintetico
Contaduria,3,1,2,3,5,3,2,1,3,3,2,4,4,2,2,4,2,1,2,4,4,2,3,1,d,Sintetico
Civil,2,1,3,2,2,3,1,4,1,1,3,4,2,1,1,4,1,1,4,2,5,2,4,2,d,Sintetico
Administracion,4,3,1,3,5,3,2,1,2,3,2,4,4,1,1,5,2,2,2,4,3,1,2,3,d,Sintetico
Mecatronica,3,1,2,4,1,3,5,3,1,5,1,3,1,1,4,1,2,5,3,1,2,3,3,4,c,Sintetico
Civil,3,1,4,3,2,1,1,5,1,2,5,1,1,1,2,1,1,1,5,3,2,2,4,1,b,Sintetico
Gestion,2,3,1,2,4,3,2,4,1,3,2,4,1,1,1,5,1,2,3,2,5,2,2,1,e,Sintetico
Mecatronica,3,1,3,4,1,1,5,3,2,4,2,3,1,2,4,3,3,4,1,1,2,3,2,4,c,Sintetico
Industrial,1,3,1,2,1,3,3,2,3,4,1,1,2,5,1,1,4,1,2,1,3,5,1,4,f,Sintetico
Software,1,4,1,3,3,1,2,2,5,3,3,2,1,3,2,1,4,3,3,3,2,3,2,4,a,Sintetico
Civil,2,1,4,1,1,3,3,4,2,2,4,3,2,3,1,1,3,1,5,1,3,3,4,2,b,Sintetico
Gestion,1,2,3,2,3,5,1,1,1,1,3,4,1,2,3,4,2,1,3,3,5,3,2,2,e,Sintetico
Mecanica,3,1,1,4,3,1,4,1,2,2,1,2,3,1,5,3,3,4,1,2,1,4,2,1,b,Sintetico
Mecatronica,2,3,2,5,2,3,5,1,4,5,2,3,2,1,4,1,3,4,2,3,1,1,1,5,a,Sintetico
Industrial,1,3,3,1,2,4,5,2,4,3,1,2,1,4,1,3,4,1,2,2,2,3,2,3,f,Sintetico
Software,3,3,3,1,5,2,2,2,4,3,2,1,1,1,2,3,5,1,3,2,4,2,2,3,d,Sintetico
Contaduria,4,1,2,2,5,3,1,3,2,1,1,3,5,3,1,1,1,2,1,5,1,2,3,2,d,Sintetico
Administracion,1,1,3,1,4,5,2,1,1,1,3,4,2,3,3,5,1,1,3,3,5,3,2,2,e,Sintetico
Software,1,4,3,2,3,1,5,1,4,4,1,2,3,2,2,1,4,4,1,2,1,3,2,5,a,Sintetico
Industrial,1,3,2,1,2,4,4,2,3,3,1,2,1,4,1,1,1,1,2,2,2,5,2,3,f,Sintetico
Administracion,3,3,3,1,5,4,2,1,4,1,3,4,3,2,2,5,1,1,1,2,4,3,2,3,f,Sintetico
Contaduria,5,4,2,1,3,1,2,2,4,3,3,1,4,1,2,2,3,1,3,4,2,1,2,3,d,Sintetico
Mecanica,1,2,3,5,3,3,4,3,3,2,1,2,3,2,5,1,2,5,1,4,1,5,1,1,c,Sintetico
Administracion,3,3,3,2,5,5,2,1,2,1,3,4,3,1,1,5,1,1,2,3,5,3,2,3,d,Sintetico
Software,2,3,2,5,2,3,3,1,4,4,2,3,1,1,3,3,3,3,1,3,3,1,1,5,a,Sintetico
Mecanica,1,2,1,4,3,1,5,1,3,3,1,2,3,2,3,1,3,4,1,2,1,3,2,3,a,Sintetico
Administracion,3,3,3,2,5,4,2,1,3,2,2,4,3,2,2,5,3,1,2,4,4,1,2,3,d,Sintetico
Software,2,4,2,1,3,1,2,2,4,3,3,1,1,3,2,3,4,1,3,1,2,3,2,4,a,Sintetico
Software,2,4,2,1,1,2,1,3,4,5,2,1,2,1,1,2,5,2,3,1,2,2,3,4,a,Sintetico
Administracion,1,1,3,2,4,4,2,4,2,1,2,4,2,1,2,5,1,1,3,2,5,1,2,3,e,Sintetico
Mecatronica,1,2,1,5,2,3,5,1,1,4,1,2,2,2,5,1,2,5,1,3,1,4,1,3,a,Sintetico
Software,3,5,2,1,2,4,3,2,4,3,1,1,2,2,3,3,4,1,1,2,4,3,1,3,f,Sintetico
Contaduria,4,3,1,2,4,1,1,2,2,2,1,3,5,1,1,3,1,2,3,4,3,2,1,2,d,Sintetico
Software,2,5,2,4,1,3,3,3,3,5,2,1,2,1,4,1,5,5,2,1,3,3,3,4,a,Sintetico
Mecatronica,1,3,1,5,1,3,5,1,1,3,1,3,2,3,4,1,3,5,2,1,1,4,3,3,c,Sintetico
Mecanica,3,2,2,4,3,1,4,3,2,2,1,2,3,3,5,1,3,4,3,1,1,4,2,1,c,Sintetico
Administracion,2,3,3,2,4,4,2,4,1,1,3,4,2,1,1,5,1,2,4,3,5,2,2,3,d,Sintetico
Software,1,5,1,2,2,3,5,1,4,5,1,2,2,3,1,1,4,3,2,1,1,3,3,4,a,Sintetico
Mecatronica,1,4,1,5,2,3,4,2,1,5,1,2,3,2,5,1,2,5,1,2,1,3,3,4,a,Sintetico
Software,2,5,4,1,1,3,5,3,3,4,2,1,2,4,1,1,5,1,5,1,3,3,3,3,a,Sintetico
Industrial,2,1,4,1,1,5,5,4,3,1,2,2,1,4,1,3,3,1,4,1,2,3,2,3,f,Sintetico
Gestion,2,3,1,2,4,5,2,4,2,2,2,4,1,1,1,5,3,1,4,2,5,2,2,3,d,Sintetico
Contaduria,4,3,1,1,4,1,2,1,2,2,2,1,5,1,1,3,1,1,3,4,3,1,2,3,d,Sintetico
Mecatronica,1,2,1,5,2,1,5,1,1,4,1,3,2,2,4,1,1,4,1,1,1,4,1,3,c,Sintetico
Software,1,5,2,1,1,5,1,3,4,4,1,1,2,1,1,2,5,1,1,2,1,1,1,5,f,Sintetico
Mecanica,1,2,3,4,3,1,5,3,1,1,1,1,3,4,4,1,3,4,2,1,1,5,2,3,c,Sintetico
Administracion,2,2,1,1,5,4,3,2,2,3,3,5,1,3,2,4,2,2,2,1,4,1,3,1,f,Sintetico
Administracion,2,2,2,3,3,4,1,3,1,2,3,4,1,3,2,4,2,2,1,1,4,1,3,1,f,Sintetico
Civil,2,3,3,2,5,3,1,4,1,1,3,4,2,1,2,3,1,2,4,3,3,1,4,1,d,Sintetico
Administracion,2,2,1,1,5,4,3,2,3,3,3,5,3,2,2,4,2,1,2,1,4,1,3,1,f,Sintetico
Software,1,4,1,1,2,3,3,2,5,4,1,2,1,1,1,3,4,3,2,2,2,3,2,4,a,Sintetico
Contaduria,5,2,3,4,3,1,2,2,3,3,1,2,4,1,2,1,3,1,1,5,2,1,2,3,a,Sintetico
Industrial,2,3,2,3,2,5,4,2,1,1,2,2,1,4,1,2,2,5,3,1,2,4,2,2,f,Sintetico
Mecatronica,3,1,3,4,1,1,5,1,2,4,2,2,1,1,5,3,3,4,1,2,2,2,2,4,b,Sintetico
Contaduria,4,3,1,2,5,4,2,4,2,2,2,4,4,1,1,3,2,2,3,4,3,2,2,3,d,Sintetico
Software,1,5,2,1,1,5,3,2,4,4,2,2,1,1,1,2,4,1,1,2,2,1,1,4,f,Sintetico
Mecatronica,2,3,4,4,1,3,5,3,1,5,2,3,2,1,4,1,2,5,2,1,3,1,3,4,c,Sintetico
Mecanica,1,2,3,4,3,1,5,3,3,1,1,2,3,3,3,1,3,4,1,2,1,4,2,1,c,Sintetico
Mecanica,1,3,1,5,1,3,4,3,1,1,2,3,2,3,4,1,3,5,2,1,1,5,1,2,c,Sintetico
Civil,1,1,5,1,2,1,1,4,2,1,4,3,2,1,3,3,1,3,4,2,5,3,4,2,b,Sintetico
Gestion,1,1,2,1,3,5,3,4,1,1,3,4,2,3,1,5,2,2,3,1,5,3,4,2,e,Sintetico
Administracion,2,2,3,1,5,4,2,1,3,1,3,5,2,2,3,4,1,1,1,1,4,1,2,1,e,Sintetico
Contaduria,5,3,2,1,3,2,2,4,4,2,3,2,1,3,1,3,3,1,4,1,3,3,2,3,d,Sintetico
Mecatronica,1,4,1,5,2,3,5,2,4,5,1,2,2,2,4,1,4,5,1,3,1,3,3,4,a,Sintetico
Mecanica,1,3,3,5,3,1,5,3,1,1,1,3,2,3,4,1,3,4,2,1,1,5,1,2,c,Sintetico
Civil,2,3,3,2,4,4,1,4,1,1,3,3,2,1,2,3,1,1,4,3,1,1,4,2,a,Sintetico
Civil,1,1,4,2,2,3,3,4,2,3,4,4,2,3,1,4,2,1,5,1,4,3,4,2,c,Sintetico
Software,1,5,3,1,3,1,2,1,4,4,1,2,1,2,3,3,4,1,1,2,2,3,2,5,a,Sintetico
Industrial,3,3,2,1,1,5,3,2,4,3,2,1,2,5,1,1,3,1,2,1,3,3,1,2,f,Sintetico
Mecatronica,2,1,1,4,1,3,5,1,2,4,2,3,2,2,4,1,3,4,2,1,3,3,1,3,b,Sintetico
Software,1,4,3,2,3,1,2,1,4,3,1,2,3,2,2,1,5,1,1,4,2,3,2,4,a,Sintetico
Gestion,1,2,2,2,3,5,1,3,1,1,3,4,1,2,3,4,1,3,1,2,5,3,2,1,e,Sintetico
Civil,1,2,4,1,3,1,4,4,2,1,4,2,3,3,3,1,3,1,5,1,2,1,4,3,c,Sintetico
Mecanica,1,1,3,5,1,3,5,1,2,1,2,3,1,2,5,3,3,4,1,1,3,5,1,1,c,Sintetico
Mecatronica,1,2,1,5,2,3,5,1,1,3,2,2,2,2,5,1,2,5,1,3,1,4,1,3,c,Sintetico
Gestion,3,3,2,1,1,5,2,1,4,2,2,4,3,2,1,5,5,1,4,1,3,3,3,3,f,Sintetico
Mecanica,1,3,1,5,2,3,5,1,3,4,1,3,2,2,4,1,4,4,2,3,1,5,1,3,a,Sintetico
Software,2,3,2,1,3,5,2,4,4,3,2,4,1,1,1,3,5,1,4,2,3,3,2,5,f,Sintetico
Industrial,1,1,2,3,1,5,4,2,2,2,1,4,2,5,2,4,2,1,1,1,3,3,1,2,e,Sintetico
Mecanica,1,3,1,5,3,3,5,1,1,1,1,3,2,2,5,1,3,5,2,3,1,5,1,2,c,Sintetico
Industrial,1,4,3,1,3,4,5,2,4,3,1,2,3,4,2,2,2,1,1,2,2,5,2,3,f,Sintetico
Mecanica,2,2,1,4,1,3,5,2,2,1,2,3,2,4,5,1,2,4,2,3,3,5,2,2,b,Sintetico
Contaduria,5,3,3,1,3,2,2,4,1,1,3,2,4,3,1,3,2,2,4,3,2,3,4,2,d,Sintetico
Mecatronica,2,1,1,5,2,3,5,1,1,4,2,3,2,1,4,1,2,5,1,1,3,3,1,4,a,Sintetico
Administracion,1,3,3,2,4,4,2,3,3,1,1,4,2,2,3,5,1,1,1,2,5,2,1,2,e,Sintetico
Gestion,1,1,2,1,3,4,3,1,2,3,1,4,3,4,2,5,1,1,1,1,3,1,1,2,e,Sintetico
Administracion,3,3,2,1,5,4,3,2,2,3,3,5,1,3,2,4,2,1,2,1,4,1,3,2,e,Sintetico
Software,1,4,1,4,2,3,5,1,4,5,1,2,2,2,3,1,4,4,2,3,1,3,3,4,a,Sintetico
Mecatronica,1,2,1,4,3,1,4,2,1,5,1,2,3,3,4,1,3,5,1,2,2,3,2,4,a,Sintetico
Mecanica,3,1,5,4,3,1,4,4,2,1,4,1,1,3,3,3,1,4,5,2,1,3,3,1,b,Sintetico
Gestion,2,1,2,1,3,5,4,1,2,1,2,4,1,3,1,3,1,3,4,2,5,3,2,1,d,Sintetico
Software,2,4,2,2,1,3,3,3,4,5,2,1,2,1,3,1,5,3,2,3,3,1,1,4,a,Sintetico
Mecatronica,2,2,1,5,2,3,5,1,1,3,2,3,2,2,5,1,2,4,2,3,1,5,1,3,b,Sintetico
Civil,3,1,5,3,1,1,1,4,2,1,5,1,1,1,5,3,1,4,5,2,2,2,5,1,b,Sintetico
Gestion,3,3,2,1,1,5,3,2,5,4,1,5,2,1,2,4,3,1,1,1,3,1,1,2,e,Sintetico
Gestion,1,3,2,1,3,5,3,2,2,3,2,4,1,2,1,5,3,1,1,1,4,1,3,3,e,Sintetico
Mecatronica,1,3,2,4,2,2,4,2,1,5,2,2,1,1,4,2,2,5,1,1,2,2,2,4,c,Sintetico
Software,3,5,2,1,1,3,1,3,4,4,1,1,2,1,1,1,5,1,2,2,3,2,1,4,a,Sintetico
Gestion,2,3,1,2,1,5,1,4,4,3,2,4,2,1,1,2,5,2,3,1,3,2,3,3,f,Sintetico
Civil,3,2,4,3,3,1,1,5,2,3,5,1,1,1,2,3,1,2,5,3,2,1,5,4,b,Sintetico
Mecatronica,1,1,1,5,1,1,4,1,2,4,2,2,1,1,4,2,2,4,1,2,2,2,2,4,b,Sintetico
Mecatronica,1,2,3,5,3,1,5,1,1,4,1,2,3,2,4,1,3,4,1,2,1,3,1,5,c,Sintetico
Software,1,5,1,1,1,2,1,2,4,4,1,2,3,1,2,3,4,1,1,2,2,1,2,5,f,Sintetico
Civil,1,1,4,1,1,1,2,5,3,2,5,1,2,2,4,1,3,1,5,1,3,3,5,2,b,Sintetico
Civil,2,3,4,3,1,1,2,4,2,3,4,1,1,2,1,3,1,3,4,3,2,3,4,2,b,Sintetico
Administracion,1,3,2,1,5,4,3,2,2,3,1,5,2,1,2,5,1,1,1,1,4,1,1,3,e,Sintetico
Contaduria,4,2,2,1,4,2,1,1,1,2,1,1,4,3,1,3,1,3,3,4,1,3,3,2,d,Sintetico
Industrial,3,1,2,2,2,5,5,2,1,2,2,1,2,5,1,2,2,2,1,1,2,4,2,1,f,Sintetico
Industrial,3,2,2,1,3,4,4,2,2,2,3,3,1,5,3,4,1,3,1,3,4,5,1,1,e,Sintetico
Gestion,1,1,2,3,1,5,3,2,2,3,1,4,1,2,2,4,2,1,1,1,4,1,3,2,e,Sintetico
Industrial,5,2,2,1,3,5,5,4,1,1,3,2,1,4,3,2,1,1,4,1,1,4,2,1,f,Sintetico
Software,1,4,1,2,3,3,3,2,5,5,1,2,3,2,2,1,4,1,1,2,1,3,3,4,a,Sintetico
Administracion,2,3,3,1,5,4,2,4,4,2,2,4,2,2,2,5,3,1,3,1,4,2,2,3,d,Sintetico
Gestion,4,3,2,1,1,2,2,2,2,2,2,1,1,2,1,3,2,3,4,2,4,3,2,3,d,Sintetico
Mecanica,2,1,1,5,1,3,5,1,1,3,2,3,2,2,4,1,1,4,2,1,3,4,1,3,c,Sintetico
Mecanica,1,2,1,4,3,1,5,1,3,3,1,2,3,2,3,1,3,4,1,2,1,3,2,3,a,Sintetico
Software,1,4,3,2,3,1,5,3,3,4,1,2,3,2,2,1,3,4,1,2,1,3,2,5,a,Sintetico
Mecanica,2,3,2,4,1,3,5,2,3,2,2,1,2,4,4,1,3,4,2,1,3,5,2,2,c,Sintetico
Software,2,5,2,2,1,2,1,1,4,4,1,3,2,1,3,3,5,1,2,1,2,2,1,5,a,Sintetico
Mecatronica,1,1,1,5,2,1,4,1,2,4,2,2,3,1,5,3,2,4,1,2,1,2,2,4,b,Sintetico
Civil,2,3,4,1,1,1,2,4,3,2,4,1,2,3,1,1,3,3,5,1,3,3,4,3,b,Sintetico
Mecatronica,1,2,3,5,1,1,4,1,2,4,2,2,1,1,5,3,3,4,1,2,1,2,2,4,b,Sintetico
Gestion,2,2,1,2,3,5,1,2,1,1,3,4,1,3,1,4,2,2,3,2,5,2,2,2,e,Sintetico
Mecatronica,2,1,2,4,1,3,5,1,1,5,2,3,2,1,4,2,2,5,2,1,3,3,3,4,b,Sintetico
Software,1,4,2,1,3,2,2,4,4,3,3,2,1,3,2,2,3,1,3,1,2,3,2,3,a,Sintetico
Contaduria,4,1,2,1,5,5,4,3,1,1,1,2,3,4,1,2,2,2,1,5,1,5,4,1,d,Sintetico
Civil,1,1,4,2,2,4,1,4,2,1,5,3,2,2,2,4,1,1,5,1,1,3,4,2,c,Sintetico
Civil,1,2,4,1,3,1,4,4,2,1,5,2,3,2,3,1,3,4,5,1,1,3,5,3,c,Sintetico
Administracion,2,2,2,1,4,4,3,2,2,2,3,4,1,3,2,4,2,2,1,1,4,1,3,1,f,Sintetico
Mecanica,1,2,1,5,3,1,4,1,3,3,1,2,3,2,5,1,2,4,1,2,1,4,2,3,b,Sintetico
Gestion,1,2,2,2,2,4,4,1,1,1,3,3,1,4,3,4,2,3,1,3,4,3,2,1,e,Sintetico
Mecatronica,1,2,3,5,3,1,5,1,4,4,1,3,3,1,4,1,3,4,1,2,1,1,1,5,a,Sintetico
Contaduria,4,2,2,1,4,1,2,2,2,3,2,2,4,1,1,2,3,2,3,4,2,2,3,2,d,Sintetico
Industrial,2,2,2,1,3,5,4,2,2,1,3,3,1,4,3,3,1,3,3,2,4,4,2,1,f,Sintetico
Software,1,2,3,4,3,1,5,1,3,4,1,2,3,2,3,1,4,4,2,3,1,3,2,3,a,Sintetico
Gestion,1,1,2,2,1,5,1,2,2,2,3,4,1,1,1,4,2,1,3,2,4,2,3,2,f,Sintetico
Software,2,5,1,2,1,3,3,3,3,4,2,1,2,4,1,1,5,2,2,1,3,4,3,4,a,Sintetico
Gestion,2,3,2,1,4,5,2,4,4,3,2,4,1,1,1,5,3,1,4,2,5,3,2,3,f,Sintetico
Gestion,3,1,2,3,1,4,1,2,2,3,1,4,3,3,2,4,3,2,1,1,4,1,3,2,e,Sintetico
Industrial,3,3,1,1,1,4,4,2,2,4,2,1,2,5,2,1,2,1,2,1,3,5,1,3,f,Sintetico
Mecanica,1,3,4,4,1,3,5,4,1,2,5,3,2,3,4,1,3,4,5,1,2,4,3,2,c,Sintetico
Software,2,4,4,1,3,1,2,4,4,2,3,1,1,1,2,3,3,2,3,1,2,3,4,5,a,Sintetico
Mecanica,1,2,1,5,3,1,4,1,3,3,2,2,3,2,5,3,3,4,1,2,4,4,2,3,b,Sintetico
Administracion,2,2,2,2,5,5,3,3,3,3,3,3,4,3,3,4,2,3,1,4,4,5,1,1,d,Sintetico
Civil,1,1,3,2,2,3,2,4,2,3,3,3,3,1,1,4,1,1,4,2,4,3,3,2,b,Sintetico
Software,2,3,4,4,1,2,3,3,4,5,2,1,1,1,3,1,3,2,5,1,3,1,1,4,a,Sintetico
Industrial,1,2,2,1,5,4,4,2,4,3,3,2,1,2,2,3,2,1,1,2,4,3,1,3,f,Sintetico
Industrial,1,2,3,1,3,4,5,4,3,1,2,2,3,3,3,3,1,1,4,2,1,3,2,3,f,Sintetico
Gestion,4,1,2,1,4,4,2,1,2,1,2,4,1,1,3,3,1,3,4,2,5,3,2,1,d,Sintetico
Mecatronica,3,1,3,4,3,1,4,3,2,3,1,2,1,1,4,1,3,4,3,1,2,2,2,4,c,Sintetico
Contaduria,3,1,1,3,5,1,2,2,4,3,2,2,4,2,2,2,2,1,2,5,2,1,3,1,d,Sintetico
Software,2,4,2,1,1,2,2,2,4,3,2,1,1,3,1,2,5,1,4,1,3,3,2,3,a,Sintetico
Administracion,2,2,2,2,4,5,1,3,1,2,3,4,1,2,3,4,2,3,1,1,5,2,2,1,e,Sintetico
Software,1,5,2,1,1,4,3,3,4,4,1,2,3,1,3,2,4,1,1,2,1,3,1,5,f,Sintetico
Mecatronica,2,3,4,4,1,3,5,3,1,5,2,4,2,1,4,1,2,5,2,1,3,1,3,4,c,Sintetico
Industrial,3,3,2,1,3,5,2,2,4,3,2,2,1,4,1,2,4,1,3,2,2,3,2,3,f,Sintetico
Gestion,4,2,2,1,2,5,4,1,1,1,4,3,1,3,3,3,1,3,3,2,5,3,2,1,d,Sintetico
Gestion,2,3,1,2,1,5,1,4,4,2,2,4,2,1,1,5,5,2,4,1,5,2,3,3,f,Sintetico
Contaduria,4,1,3,1,4,2,1,3,2,1,1,3,5,1,3,3,1,2,5,5,1,2,5,1,a,Sintetico
Administracion,2,3,1,2,3,4,2,4,2,3,2,4,2,1,2,5,3,2,3,2,5,2,2,3,e,Sintetico
